ucid,content_pretty_name,content_kind,difficulty,subject,learning_stage,level1_id,level2_id,level3_id,level4_id
5GSDEOPz8ykUYPVBbe6s8+TAN1rUxtQgcpirWtxAP30=,【一般】在數線上向左右移動,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,PK02WK9cDKscLY+7LFMF1MKzWtyY4P/9sCTWv0xoCy8=
eTxJnM9Mi8xeXIVDEEXgbm2AcOlh2CKQJVDx80DnkoQ=,【一般】10000 以內的數綜合習題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,E99V4emmLQ1x1oa0Q6PLCAuoqHGExyflTmU/gusyNm0=
F4GmvS4Bi2uZWkbTIc/2nAey1+AXYlAgQWpQcuY9HOA=,【一般】錢幣的應用,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,E99V4emmLQ1x1oa0Q6PLCAuoqHGExyflTmU/gusyNm0=
tBr8loWJrEOlzcZDaQL0Q2qMEMUVGJJiWePsXb+7O9U=,【一般】10000 以內的加減綜合習題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,lYX6KfVh+HrIzb8gG63LrQ7sKsdcmN8xDPRngSyL7t4=
LZ/ZUlrBjPGOINJvKHRijqW+RIVb5QgOmkc74aK/8IY=,【一般】加減的應用 1,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,lYX6KfVh+HrIzb8gG63LrQ7sKsdcmN8xDPRngSyL7t4=
taHJOb9QH97FhfZ3GgcNGP9N4IOkU1m8ZUle8xGkCz4=,【一般】加減併式與估算綜合習題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,QveDXHYtspe3tNggjIr6cNoA1ghw4K5kmQT115hFzYI=
8r/LuwAYZGqYjMC99f1GuYesPmAC/r9IICHF832X20o=,【一般】乘法的直式計算綜合習題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,J4b52SaGP1y17dY4j2kb8C4G0/RcwrjRoWm9I+C2auY=
Q/SwuYH/ZNpYQVLmg+bpFVSLyN+QjWW4+Q6FJBsepeA=,【一般】應用乘法解題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,J4b52SaGP1y17dY4j2kb8C4G0/RcwrjRoWm9I+C2auY=
gxF+eTDkLaixhj4c0E7naTGKsyFVNl3v7wtMLMdGzmk=,【一般】認識除法綜合習題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,8qaroOITydvs2753aDKDu2Mw2Zg5NXJrOyZUCTXufhM=
6Vtsi+hGTu16nZLlswQ3+aM8hW2uGguuyNci1tt2FGA=,【一般】除法的應用,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,8qaroOITydvs2753aDKDu2Mw2Zg5NXJrOyZUCTXufhM=
nIRTW5M2QjZ1cODlW4o+MNq2bGC6ItQeSqrFiDwCAOo=,【一般】乘法：倍數與整十、整百倍綜合習題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,9I5Zd9AzYjQTT1a6kar50R6y3om9fKDVHI0CvuAaDHA=
fggka57OX3QL3I441EmW3Bn5qGYLMEDYYAJ0whO/BoY=,【一般】一億以內的數綜合習題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,hq6uCe9NmtCc+0wlbGGIsxegP2cqYAdFebGd+v4/o8Q=
r1jH4OmuwWzBhFJiyLJB86PdGFP0YNRbv30C7gX3qUE=,【一般】十萬以內的數的大小比較 2,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,hq6uCe9NmtCc+0wlbGGIsxegP2cqYAdFebGd+v4/o8Q=
qcohFOwrKFE+fSChJ/RVs1NVaSLbRVERMCuRWDV2qFA=,【一般】認識一千萬以內的數,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,hq6uCe9NmtCc+0wlbGGIsxegP2cqYAdFebGd+v4/o8Q=
NA/6rJli13WahqXIJO8Gc7iLmI2qc048XZuDwrQ3zlg=,【一般】一億以內的數的換算和大小比較,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,hq6uCe9NmtCc+0wlbGGIsxegP2cqYAdFebGd+v4/o8Q=
cqTW0IXOg+J6y+Yk63csOn2IHYY4+Nqos2a87VHy6SI=,【一般】整數的乘法綜合習題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,i67zIP98QUsPOH+FGSbPYhyn0A9rh6LQd8JCFAljWMs=
3UMCgqaFzwxkOnq4f8/PpYBxsI66yzicdM5uwfuBBcw=,【一般】整數的除法綜合習題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,f+IgziNryDDKCx+P3hPDxkDVBQbGBHzI1OSIorVRyxE=
S9xsg6+N3hh24WpN7bJxFXVB9XYH/d6cXpuqOsiFADg=,【一般】運用除法解題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,f+IgziNryDDKCx+P3hPDxkDVBQbGBHzI1OSIorVRyxE=
x/98yRhBoFh9AIWvaf4wfapjBYSZJbPeSfSjYlmDyOk=,【一般】二位數除以二位數,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,f+IgziNryDDKCx+P3hPDxkDVBQbGBHzI1OSIorVRyxE=
mHse/SVLKP809e4vXn9ZgxFQrJC336ILZZsA3RoIfTY=,【一般】一億以上的數綜合習題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,3GvjX2SWIfgJ5amac6qRuK7kpl8vJGlnSecATUZeyys=
bhUhhAGCaQV/N1qvnzhpjaD7P2mfdt3aqOl/ctA5Ozg=,【一般】多位數的乘除綜合習題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,orRpyO95F3mwPptd/5xtIk8d/dS50L0WucfG7OYzxYw=
Qx6mwirYKln7CTvOXad5Do5OkVKmypYSQfFs0MB6Cvs=,【一般】三、四位數乘以三位數應用題,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,orRpyO95F3mwPptd/5xtIk8d/dS50L0WucfG7OYzxYw=
5J5VC2w6tQ7Fcg+P2oh3vM6Bo2l8bWGb6mdInIicams=,【一般】末位是零的乘法,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,orRpyO95F3mwPptd/5xtIk8d/dS50L0WucfG7OYzxYw=
e/HgpRlVCZ9F+F9KuwVWxa3jJn/JuKPnbZbr77xwptM=,【一般】末位是零的除法,Exercise,normal,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,scsWmkZsfmdmD2IzB24sQ1Au1BOXYgQEx9zO3+4glq8=,orRpyO95F3mwPptd/5xtIk8d/dS50L0WucfG7OYzxYw=
Lgvpn5xUu0sbll2/53oFiSmVdcNM99MCNRPNcpyw1yI=,【基礎】比、比值的意義,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,sVFtSzDJHH/Oam4/STXlaceuEI2xPmBUeGeaCLojJkg=
aQtj+vhFKWn0qz527tbi3q254EkieQ0rqf8dS5yw+m0=,【基礎】相等的比,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,sVFtSzDJHH/Oam4/STXlaceuEI2xPmBUeGeaCLojJkg=
412PAnenNdYglQWXSlVtS1RYA7Yg60Wty166LCMaiHU=,【基礎】正比關係,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,k9h8WnipCeqQzCoBIlopbBZspaDYdQKbtmsv18qlUZM=
ojfqcZpAoKASWGHibpbgNTzBg9Dn19Gd7XxOA5TQ8l0=,【基礎】分數的乘法綜合習題,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,msG977x7j7ToELOsSfpW+p+rJ+54nXIwbW8GXCqInRw=
BRVWXF/J4+0yaKyucGRj3Zey14U/6FJcgOtZsz0t+5c=,【基礎】帶分數乘以整數,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,msG977x7j7ToELOsSfpW+p+rJ+54nXIwbW8GXCqInRw=
kwPXscWGwlFEBMGbV9JSoj7leEOLPiJpZS/s3V6oeQU=,【基礎】整數乘以帶分數,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,msG977x7j7ToELOsSfpW+p+rJ+54nXIwbW8GXCqInRw=
TlMkJfs9LQfBpKdSmKCSAk0EJ0GodXR+6hD9KpqZd1g=,【基礎】分數乘以分數計算 2,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,msG977x7j7ToELOsSfpW+p+rJ+54nXIwbW8GXCqInRw=
AVQrq6G+1T2BculthjTF+IbOH3pgRM1G2mPRoCRxQXs=,【基礎】被乘數和積的關係,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,msG977x7j7ToELOsSfpW+p+rJ+54nXIwbW8GXCqInRw=
k/WG4+UUn0rR7m2BM4xFg4shKIzlpibdawNjVqpvgDQ=,【基礎】分數除以整數 1,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,veeUElp517gWFVL9xtLi0NbovXTECq9beOEHc0nqTEg=
SeczIB1AchCyU+2ERN9UZfwNxpPR+iEWdTKdKVAOplQ=,【基礎】分數和二位小數的互換,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,WtWVHkMbQgqPCU5nKx3NrjF000rro7WJRGcwCPikal4=
46ROXDc+6TtRsAPHki7/E82y+3AiRRPb1cWpd/9Y0OU=,【基礎】在數線上標示分數,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,y84LImFGtQZt7uAAN9ipC5M5THCImwCk8xEYF3/BzHA=
n2hbC2W/fEWt1TwlS/Wwq8yLpJAllQM79eSfMWQzi3Y=,【基礎】在數線上標示分數,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,mdOz1zUAYkWNIet2lO1ONCo2EB7BlHFb2c0H22ckBvM=
AcYYIf9FvFbcJSukoI+g8dbbVnGONCM2tSNWDBZPEVg=,【基礎】在數線上標示分母為 10 以內的簡單分數,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,y84LImFGtQZt7uAAN9ipC5M5THCImwCk8xEYF3/BzHA=
foBtKUAK/HUSjhHco0WST9c68Or3TrbKMN75i6FJUZ0=,【基礎】認識分數綜合習題,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,4ybnirfZYh3CFUcoTigLRtLmincI16iiK5DLWLhf9Zs=
Hd9OBbvjHN64sdMS8xVftqco6BxQnrWHOq1Leu3ZjWE=,【基礎】單位分數 1,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,4ybnirfZYh3CFUcoTigLRtLmincI16iiK5DLWLhf9Zs=
z+lXIDsSULAbvl0C7jLN2xRImkpzGZWHjhQ88H3C92c=,【基礎】認識幾分之幾 1,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,4ybnirfZYh3CFUcoTigLRtLmincI16iiK5DLWLhf9Zs=
TsR3rTKaWulf/k3TmhqbWrKGAO0mgb9lEwUqW1qoDK8=,【基礎】1 是幾分之幾？,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,B6fzumDbZYqIwKIu+redy/JA3MDr4Rz85GIffDfBnZE=
Fj4qR65Oj+FrvKsCqx/NszMakMB145XBuUyRAUyeMqE=,【基礎】平分,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,4ybnirfZYh3CFUcoTigLRtLmincI16iiK5DLWLhf9Zs=
IyZfGFQA5FLUNeChYAcVbxnayM12nN7CI/ZgFJRq3as=,【基礎】單位分數 2,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,4ybnirfZYh3CFUcoTigLRtLmincI16iiK5DLWLhf9Zs=
8Y/8JyLIUk9y2/ZOMDwmEnrWF7pIdwt1lyaQRyxLRNI=,【基礎】認識幾分之幾 2,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,4ybnirfZYh3CFUcoTigLRtLmincI16iiK5DLWLhf9Zs=
xlVWFGWcVQ8HiY2o1mGb7xJ9fNjjd/XBRul7GwvTwjc=,【基礎】幾分之一比大小,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,4ybnirfZYh3CFUcoTigLRtLmincI16iiK5DLWLhf9Zs=
8I8/B2pzv1x0TB2IYizxMzsw8l/i14wEn/1WNZM+UPU=,【基礎】同分母分數加減綜合習題,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,B6fzumDbZYqIwKIu+redy/JA3MDr4Rz85GIffDfBnZE=
l7fGttjjxs8ynzph3AhoxlkG4uEEruwjbHkglePaIfs=,【基礎】分數的累加,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,4ybnirfZYh3CFUcoTigLRtLmincI16iiK5DLWLhf9Zs=
v0kd17IRi6S3Pb5Go3lcsG8G+brOsfhuCLG95fqRhY0=,【基礎】同分母分數的大小比較,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,B6fzumDbZYqIwKIu+redy/JA3MDr4Rz85GIffDfBnZE=
2I6JcI6MiTkb6Ya10XVBUdZIRXgbXhpapejBytTcjTg=,【基礎】同分母分數的加法 1,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,B6fzumDbZYqIwKIu+redy/JA3MDr4Rz85GIffDfBnZE=
fQzyhskPyJuzy8T0ZlA3yA5RZmMkumMtkKG/vC1KStg=,【基礎】同分母分數的減法,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,B6fzumDbZYqIwKIu+redy/JA3MDr4Rz85GIffDfBnZE=
o/g95+OW/vglmMGwH72w/A/K5Gc6TB/BDAHowBQDjGQ=,【基礎】帶分數與假分數綜合習題,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,y84LImFGtQZt7uAAN9ipC5M5THCImwCk8xEYF3/BzHA=
5gAwpmADo34wxzAw/auRsRgPsj+RvWPNWhOj3SdP0Ss=,【基礎】認識帶分數,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,y84LImFGtQZt7uAAN9ipC5M5THCImwCk8xEYF3/BzHA=
OmUsbt7RaK3Gs9LwcpEYshJl6rIzzZF5DjRp230rTNI=,【基礎】帶分數與假分數的互換,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,y84LImFGtQZt7uAAN9ipC5M5THCImwCk8xEYF3/BzHA=
zpLoCKHOugDScAlFt0XHJJKFwU+r3YZaBlTf5G7qWpE=,【基礎】真分數和假分數,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,y84LImFGtQZt7uAAN9ipC5M5THCImwCk8xEYF3/BzHA=
lfxdvwc+7PbngDWWYaBtEc92MvARW6XNfkdoU1e97sU=,【基礎】分數的大小比較 1,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,y84LImFGtQZt7uAAN9ipC5M5THCImwCk8xEYF3/BzHA=
lGdUXi9NMg3ytnL5if7DOcNgJB6AkWtmNPc+PBbKHi4=,【基礎】等值分數綜合習題,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,WtWVHkMbQgqPCU5nKx3NrjF000rro7WJRGcwCPikal4=
qER34e/xF0nc6zZmlIGrL3knw6JHjbP6i3jC6rfCS8c=,【基礎】找出等值分數 2,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,WtWVHkMbQgqPCU5nKx3NrjF000rro7WJRGcwCPikal4=
CzDZ1MLXzGdIvkP/kEE92OzFgbVyBwoUvtEx8YXAzUQ=,【基礎】簡單異分母分數的比較 2,Exercise,easy,math,elementary,aH0Dz0KdH9gio7rrcGRHvrmd9vcd/0WJbeEFB7qeUKA=,7f73q332BKPBXaixasa4EkUb+pF6VAsLxNIg4506JJs=,zM75Dhur9om41RTSUIivWvZ07gckl2Hi0cd3/Kx4sN4=,WtWVHkMbQgqPCU5nKx3NrjF000rro7WJRGcwCPikal4=
